species,pu,amount
2,220,2.38290004294984e-17
3,220,1
4,220,4.19101871312294e-07
5,220,1
6,220,0.0014082610924252
1,221,0
2,221,0
3,221,0
4,221,0
5,221,3.5
6,221,0.0799608421432277
1,222,0
2,222,0
3,222,0
4,222,0
5,222,2
6,222,0.0649277099523205
1,223,0
2,223,0
3,223,0
4,223,0
5,223,0
6,223,0
1,224,0
2,224,0
3,224,0
4,224,0
5,224,1
6,224,0.0324245726892632
1,225,0
2,225,0
3,225,0
4,225,0
5,225,0
6,225,0
1,226,0
2,226,0
3,226,0
4,226,0
5,226,0
6,226,0
1,227,0
2,227,0
3,227,0
4,227,0
5,227,1
6,227,0.0420461322571277
1,228,0
2,228,0
3,228,0
4,228,0
5,228,0
6,228,0
1,229,0
2,229,0
3,229,0
4,229,0
5,229,1
6,229,0.127578511551403
1,230,0
2,230,0
3,230,0
4,230,0
5,230,0
6,230,0
1,231,0
2,231,0
3,231,0
4,231,0
5,231,0
6,231,0
1,232,0
2,232,0
3,232,0
4,232,0
5,232,1
6,232,0.0768288215378373
1,233,7
2,233,2.0725487011676e-15
3,233,1
4,233,7.48145454664475e-07
5,233,0
6,233,0
1,234,0
2,234,0
3,234,0
4,234,0
5,234,3
6,234,0.0865954298631506
1,235,0
2,235,0
3,235,0
4,235,0
5,235,2
6,235,0.0553155031806391
1,236,0
2,236,0
3,236,0
4,236,0
5,236,0
6,236,0
1,237,0
2,237,0
3,237,0
4,237,0
5,237,0
6,237,0
1,238,0
2,238,0
3,238,0
4,238,0
5,238,0
6,238,0
1,239,0
2,239,0
3,239,0
4,239,0
5,239,1
6,239,0.0493696736840828
1,240,0
2,240,0
3,240,0
4,240,0
5,240,2
6,240,0.148310864288244
1,241,0
2,241,0
3,241,0
4,241,0
5,241,0
6,241,0
1,242,0
2,242,0
3,242,0
4,242,0
5,242,0
6,242,0
1,243,0
2,243,0
3,243,0
4,243,0
5,243,1
6,243,0.0234657557247791
1,244,3
2,244,1.59716496701786e-14
3,244,1
4,244,5.47062771545775e-06
5,244,0
6,244,0
1,245,0
2,245,0
3,245,0
4,245,0
5,245,4
6,245,0.0864906270788909
1,246,0
2,246,0
3,246,0
4,246,0
5,246,1
6,246,0.0824413506299755
1,247,0
2,247,0
3,247,0
4,247,0
5,247,1
6,247,0.0450148988648369
1,248,0
2,248,0
3,248,0
4,248,0
5,248,1
6,248,0.0347120683154443
1,249,0
2,249,0
3,249,0
4,249,0
5,249,0
6,249,0
1,250,0
2,250,0
3,250,0
4,250,0
5,250,1
6,250,0.113079336130418
1,251,0
2,251,0
3,251,0
4,251,0
5,251,0
6,251,0
1,252,0
2,252,0
3,252,1
4,252,3.30465166366006e-06
5,252,1
6,252,0.0104028206220225
1,253,0
2,253,0
3,253,0
4,253,0
5,253,2
6,253,0.0115433187778495
1,254,2
2,254,1.85997334513551e-15
3,254,1
4,254,1.79900146199635e-06
5,254,0
6,254,0
1,255,0
2,255,0
3,255,0
4,255,0
5,255,1
6,255,0.0394126414177644
1,256,0
2,256,0
3,256,0
4,256,0
5,256,6.5
6,256,0.11275966763649
1,257,0
2,257,0
3,257,0
4,257,0
5,257,3.5
6,257,0.0763986016889692
1,258,0
2,258,0
3,258,0
4,258,0
5,258,0
6,258,0
1,259,0
2,259,0
3,259,0
4,259,0
5,259,0
6,259,0
1,260,0
2,260,0
3,260,0
4,260,0
5,260,1
6,260,0.0184848615316815
1,261,0
2,261,0
3,261,1
4,261,5.55496951830834e-18
5,261,0
6,261,0
1,262,0
2,262,0
3,262,3
4,262,3.56975712387867e-06
5,262,0
6,262,0
1,263,2
2,263,1.33373564623272e-14
3,263,0
4,263,0
5,263,1
6,263,0.0188832699719114
1,264,0
2,264,0
3,264,0
4,264,0
5,264,0
6,264,0
1,265,0
2,265,0
3,265,0
4,265,0
5,265,1
6,265,0.0273957375854347
1,266,0
2,266,0
3,266,0
4,266,0
5,266,3
6,266,0.0398072520588028
1,267,0
2,267,0
3,267,0
4,267,0
5,267,1.5
6,267,0.0242006314703023
1,268,0
2,268,0
3,268,0
4,268,0
5,268,1
6,268,0.0285033913078261
1,269,0
2,269,0
3,269,0
4,269,0
5,269,1
6,269,0.0451239013581467
1,270,0
2,270,0
3,270,0
4,270,0
5,270,1
6,270,0.0312071314431581
1,271,0
2,271,0
3,271,0
4,271,0
5,271,2
6,271,0.0737811910773222
1,272,0
2,272,0
