species,pu,amount
1,619,64.8
2,619,0.000428290968191673
1,620,215.1
2,620,0.000121893904229885
1,621,19.7
2,621,2.07278295188849e-06
1,622,211.7
2,622,0.49682142174419
1,623,130.7
2,623,0.170045513671123
1,624,40.9
2,624,0.0728796387834783
1,625,0
2,625,0
1,626,0
2,626,0
1,627,0
2,627,0
1,628,2.16666666666667
2,628,0.000851328019001219
1,629,12.5
2,629,2.53269476367553e-05
1,630,340
2,630,0.43965902316861
1,631,173
2,631,0.447661775735928
1,632,63.9
2,632,0.191672942238053
1,633,0
2,633,0
1,634,0
2,634,0
1,635,0
2,635,0
1,636,3.11111111111111
2,636,0.000543984230126832
1,637,1
2,637,2.42702880121041e-05
1,638,400.7
2,638,0.315768362403242
1,639,56.4
2,639,0.392721223059986
1,640,2.44444444444444
2,640,0.159979645415579
1,641,0
2,641,0
1,642,0
2,642,0
1,643,0
2,643,0
1,644,0
2,644,0
1,645,39
2,645,4.69107489833801e-05
1,646,72.1
2,646,0.269646197188057
1,647,4
2,647,0.225109047702119
1,648,0
2,648,0
1,649,0
2,649,0
1,650,0
2,650,0
1,651,13.3333333333333
2,651,0.000847766358233922
1,652,0
2,652,0
1,653,7.55555555555556
2,653,6.87657538665524e-05
1,654,17.5
2,654,0.0101935648808328
1,655,30.3
2,655,0.0140321707571916
1,656,3.66666666666667
2,656,0.0111061188184504
1,657,5.66666666666667
2,657,0.0126194483658201
1,658,3.125
2,658,0.129351661943949
1,659,0
2,659,0
1,660,0
2,660,0
1,661,0
2,661,0
1,662,12.2
2,662,0.0045446052952308
1,663,12.7
2,663,8.89610516749048e-05
1,664,11
2,664,6.92965842960092e-05
1,665,0
2,665,0
1,666,3.71428571428571
2,666,8.2389012058071e-05
1,667,3.25
2,667,0.00178055081650273
1,668,20.5
2,668,0.00399961757574941
1,669,0
2,669,0
1,670,0
2,670,0
1,671,0
2,671,0
1,672,0
2,672,0
1,673,0
2,673,0
1,674,0
2,674,0
1,675,6.1
2,675,0.0315844197105692
1,676,2.25
2,676,0.0705899753860295
1,677,0
2,677,0
1,678,0
2,678,0
1,679,8.4
2,679,0.0123794973211118
1,680,41.8
2,680,0.00128964115543252
1,681,18.8
2,681,0.000107257737360292
1,682,0
2,682,0
1,683,0
2,683,0
1,684,0
2,684,0
1,685,0
2,685,0
1,686,0
2,686,0
1,687,0
2,687,0
1,688,0
2,688,0
1,689,0
2,689,0
1,690,1.5
2,690,0.0367476025451895
1,691,0
2,691,0
1,692,0
2,692,0
1,693,0
2,693,0
1,694,16.7
2,694,0.00848313905882547
1,695,45.3
2,695,0.0040507457233039
1,696,137.5
2,696,0.00254026559558159
1,697,0
2,697,0
1,698,0
2,698,0
1,699,0
2,699,0
1,700,0
2,700,0
1,701,0
2,701,0
1,702,0
2,702,0
1,703,0
2,703,0
1,704,0
2,704,0
1,705,0
2,705,0
1,706,3.57142857142857
2,706,0.00810838169850408
1,707,73.4
2,707,0.00254769708362475
1,708,0
2,708,0
1,709,0
2,709,0
1,710,0
2,710,0
1,711,0
2,711,0
1,712,0
2,712,0
1,713,6.1
2,713,0.0109387892125519
1,714,29.1
2,714,0.00203872425013154
1,715,97.8
2,715,0.00271378400150385
1,716,0
2,716,0
1,717,0
2,717,0
1,718,0
2,718,0
1,719,0
2,719,0
1,720,0
2,720,0
1,721,0
2,721,0
1,722,0
2,722,0
1,723,0
2,723,0
1,724,0
2,724,0
1,725,0
2,725,0
1,726,0
2,726,0
1,727,0
2,727,0
1,728,0
2,728,0
1,729,0
2,729,0
1,730,0
2,730,0
1,731,402.1
2,731,9.75458831964781e-05
