species,pu,amount
2,694,0
1,695,0
2,695,0
1,696,0
2,696,0
1,697,2
2,697,5.96872213389875e-07
1,698,1.66666666666667
2,698,0.00327957240687281
1,699,2.375
2,699,0.0111380746455352
1,700,2.4
2,700,0.00324336411303286
1,701,1.4
2,701,0.00318728919678936
1,702,2.5
2,702,0.0184486041893182
1,703,2.125
2,703,0.0130937221806861
1,704,1
2,704,0.0143042922292311
1,705,0
2,705,0
1,706,0
2,706,0
1,707,0
2,707,0
1,708,2
2,708,7.2399092087986e-07
1,709,1
2,709,1.15961013330228e-05
1,710,1
2,710,5.48817273435691e-05
1,711,2
2,711,0.0277913527342312
1,712,1.5
2,712,0.024874966169203
1,713,0
2,713,0
1,714,0
2,714,0
1,715,0
2,715,0
1,716,2.4
2,716,0.00253076069653481
1,717,3.625
2,717,0.0339413251736332
1,718,1.28571428571429
2,718,0.00628268087117001
1,719,0
2,719,0
1,720,1
2,720,0.00186588486668595
1,721,0
2,721,0
1,722,0
2,722,0
1,723,1.83333333333333
2,723,0.00120457083990011
1,724,1
2,724,0.000126058983191783
1,725,1
2,725,0.000274976164503063
1,726,1.85714285714286
2,726,0.0296286206639807
1,727,1.8
2,727,0.00993746713050117
1,728,2
2,728,0.00794007304664216
1,729,1.33333333333333
2,729,0.00632317934485559
1,730,1
2,730,0.0116681326117338
1,731,0
2,731,0
